BaseBeh,BarBeh,WorkBeh,LightBeh,HeavyBeh,RangedBeh,Fit01,Fit02,Fit03,Fit04,Fit05,Fit06,Fit07,Fit08,Fit09,Fit10,Fit11,Fit12,Fit13,Fit14,Fit15,FitTot
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSPERCHP,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.029435437412846256,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,LESSPERCHP,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSEST,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,WAIT,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,21012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,LESSPERCHP,CLOSBUIL,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,1001.0322996719799,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,21012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSHP,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,1000.986752151553,23012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,LESSPERCHP,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,1001.0322996719799,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,21012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSEST,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.8576347174535,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,WAIT,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.89271737018,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.029435437412846256,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,1000.9999999999999,1000.9999999999999,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,LESSHP,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,LESSPERCHP,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,KITE,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0673823247065,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,18012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,CLOSEST,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.89271737018,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,WAIT,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSHP,CLOSBUIL,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,LESSHP,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,LESSPERCHP,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.89271737018,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,KITE,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,1000.9999999999999,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,18012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,CLOSEST,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,WAIT,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,CLOSBUIL,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.393346902174,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.029435437412846256,18012
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,LESSHP,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,LESSPERCHP,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,KITE,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,CLOSEST,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.89271737018,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,WAIT,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,CLOSBUIL,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,WAIT,LESSHP,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.1039763603835,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,18012
THREEWORKER,LIGHT,HARVESTER,WAIT,WAIT,LESSPERCHP,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0673823247065,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,18012
THREEWORKER,LIGHT,HARVESTER,WAIT,WAIT,KITE,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,18012
THREEWORKER,LIGHT,HARVESTER,WAIT,WAIT,CLOSEST,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.89271737018,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,WAIT,WAIT,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,WAIT,CLOSBUIL,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,1000.9677003280199,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.029435437412846256,18011
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,LESSHP,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,LESSPERCHP,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,KITE,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,CLOSEST,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.8253350454734,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,WAIT,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,CLOSBUIL,2001.89271737018,2001.8253350454734,1001.0673823247065,2001.89271737018,1001.0996819966865,1001.0996819966865,1001.0996819966865,1001.0996819966865,2001.89271737018,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,19012
THREEWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.8253350454734,2001.95731671414,2001.95731671414,1000.9677003280199,0.016187588965882405,0.016187588965882405,0.016187588965882405,23011
